108,,一般,いっぱん,,"general,liberal,universal,ordinary,average"
109,,一方,いっぽう,,"(1) on the other hand,(2) meanwhile,(3) only,simple,in turn"
110,,,いつまでも,,"forever,for good,eternally,as long as one likes,indefinitely"
111,,いつも,いつも,,"always,usually,every time,never (with neg. verb)"
112,,移動,いどう,,"removal,migration,movement"
113,,従兄弟,いとこ,,cousin (male)
114,,稲,いね,,rice-plant
115,,居眠り,いねむり,,"dozing,nodding off"
116,,命,いのち,,"command,decree,life,destiny"
117,,違反,いはん,,"violation (of law),transgression,infringement,breach"
118,,衣服,いふく,,clothes
119,,居間,いま,,living room (western style)
120,,今に,いまに,,"before long,even now"
121,,今にも,いまにも,,"at any time,soon"
122,,否,いや,,"no,the noes"
123,,以来,いらい,,"since,henceforth"
124,,依頼,いらい,,"(1) request,commission,dispatch,(2) dependence,trust"
125,,,いらいら,,"getting nervous,irritation"
126,,,いらっしゃい,,welcome
127,,医療,いりょう,,"medical care,medical treatment"
128,,岩,いわ,,"rock,crag"
129,,祝い,いわい,,"celebration,festival"
130,,祝う,いわう,,"to congratulate,to celebrate"
131,,言わば,いわば,,so to speak
132,,,いわゆる,,"the so-called,so to speak"
133,,,インク,,ink
134,,印刷,いんさつ,,printing
135,,印象,いんしょう,,impression
136,,引退,いんたい,,retire
137,,引用,いんよう,,"quotation,citation"
138,,,ウイスキー,,whisky
139,,上,うわ,,"upper,outer,surface"
140,,魚,うお,,fish
141,,,うがい,,"gargle,rinse mouth"
142,,伺う,うかがう,,"(hon) to visit,to ask,to inquire"
143,,受け取る,うけとる,,"to receive,to get,to accept,to take"
144,,動かす,うごかす,,"to move,to shift"
145,,兎,うさぎ,,"rabbit,hare,cony"
146,,牛,うし,,"cattle,cow"
147,,失う,うしなう,,"to lose,to part with"
148,,後,うしろ,,"afterwards,since then,in the future"
149,,嘘,うそ,,"lie,falsehood,incorrect fact,inappropriate"
150,,疑う,うたがう,,"to doubt,to distrust,to be suspicious of,to suspect"
151,,内,うち,,inside
152,,宇宙,うちゅう,,"universe,cosmos,space"
153,,撃つ,うつ,,"to attack,to defeat,to destroy"
154,,移す,うつす,,"to remove,to transfer,to infect"
155,,訴える,うったえる,,"to sue (a person),to resort to,to appeal to"
156,,,うなる,,"to groan,to moan"
157,,奪う,うばう,,to snatch away
158,,馬,うま,,"(1) horse,(2) promoted bishop (shogi)"
159,,うまい,うまい,,delicious
160,,生まれ,うまれ,,"birth,birth-place"
161,,梅,うめ,,"plum,plum-tree,lowest (of a three-tier ranking system)"
162,,裏切る,うらぎる,,"to betray,to turn traitor to,to double-cross"
163,,,うるさい,,"noisy,loud,fussy"
164,,嬉しい,うれしい,,"happy,glad,pleasant"
165,,売れる,うれる,,to be sold
166,,噂,うわさ,,"rumour,report,gossip,common talk"
167,,うん,（感）,,"fortune,luck"
168,,運,うん,,"fortune,luck"
169,,運転,うんてん,,"operation,motion,driving"
170,,運動,うんどう,,"motion,exercise"
171,,柄,え,,"handle,grip"
172,,永遠,えいえん,,"eternity,perpetuity,immortality,permanence"
173,,永久,えいきゅう,,"eternity,perpetuity,immortality"
174,,影響,えいきょう,,"influence,effect"
175,,営業,えいぎょう,,"business,trade,management"
176,,衛星,えいせい,,satellite
177,,栄養,えいよう,,"nutrition,nourishment"
178,,笑顔,えがお,,smiling face
179,,描く,えがく,,"to draw,to paint,to sketch,to depict,to describe"
180,,餌,えさ,,"feed,bait"
181,,,エネルギー,,(n) energy (de: Energie)
182,,得る,える,,"to get,to gain,to win"
183,,得る,うる,,"to get,to gain,to win"
184,,円,えん,,"circle,money"
185,,延期,えんき,,"postponement,adjournment"
186,,演技,えんぎ,,"acting,performance"
187,,援助,えんじょ,,"assistance,aid,support"
188,,,エンジン,,engine
189,,演説,えんぜつ,,"speech,address"
190,,演奏,えんそう,,musical performance
191,,遠慮,えんりょ,,"diffidence,restraint,reserve"
192,,御,お,,honourable
193,,老い,おい,,"old age,old person,the old,the aged"
194,,追い付く,おいつく,,"to overtake,to catch up (with)"
195,,王,おう,,"king,ruler,sovereign,monarch"
196,,追う,おう,,"to chase,to run after"
197,,王様,おうさま,,king
198,,王子,おうじ,,prince
199,,応じる,おうじる,,"to respond,to satisfy,to accept,to comply with,to apply for"
200,,横断,おうだん,,crossing
201,,終える,おえる,,to finish
202,,大いに,おおいに,,"very,much,greatly"
203,,覆う,おおう,,"to cover,to hide,to conceal,to wrap,to disguise"
204,,,オーバー,,"(1) overcoat,(2) over"
205,,大家,おおや,,"rich family,distinguished family"
206,,丘,おか,,"hill,height,knoll,rising ground"
207,,沖,おき,,open sea
208,,奥,おく,,"interior,inner part"
209,,贈る,おくる,,"to send,to give to,to award to,to confer on"
210,,起こる,おこる,,"to occur,to happen"
211,,幼い,おさない,,"very young,childish"
212,,収める,おさめる,,"to obtain,to reap,to pay,to supply,to accept"
213,,,おじいさん,,"grandfather,male senior-citizen"
214,,,おしゃべり,,"chattering,talk,idle talk"
215,,汚染,おせん,,"pollution,contamination"
216,,,おそらく,,perhaps
217,,恐れる,おそれる,,"to fear,to be afraid of"
218,,恐ろしい,おそろしい,,"terrible,dreadful"
219,,お互い,おたがい,,"mutual,reciprocal,each other"
220,,穏やか,おだやか,,"calm,gentle,quiet"
221,,男の人,おとこのひと,,man
222,,劣る,おとる,,"to fall behind,to be inferior to"
223,,お腹,おなか,,stomach
224,,鬼,おに,,"ogre,demon,it (i.e., in a game of tag)"
225,,帯,おび,,"band (e.g. conduction, valence)"
226,,お昼,おひる,,"lunch,noon"
227,,,オフィス,,office
228,,溺れる,おぼれる,,"to be drowned,to indulge in"
229,,,おまえ,,"(fam) you (sing),presence (of a high personage)"
230,,,おめでとう,,"Congratulations!,an auspicious occasion!"
231,,お目に掛かる,おめにかかる,,
232,,思い出,おもいで,,"memories,recollections,reminiscence"
233,,主に,おもに,,"mainly,primarily"
234,,思わず,おもわず,,"unintentional,spontaneous"
235,,,おや,,parents
236,,泳ぎ,およぎ,,swimming
237,,,およそ,,"about,roughly,as a rule,approximately"
238,,及ぼす,およぼす,,"to exert,to cause,to exercise"
239,,居る,おる,,"to be (animate),to be,to exist"
240,,下す,おろす,,"to lower,to let go down"
241,,降ろす,おろす,,"to take down,to launch,to drop"
242,,終,おわり,,the end
243,,音,おん,,"sound,note"
244,,恩,おん,,"favour,obligation,debt of gratitude"
245,,温暖,おんだん,,warmth
246,,温度,おんど,,temperature
247,,可,か,,passable
248,,課,か,,counter for chapters (of a book)
249,,,カー,,car
250,,,カード,,"card,curd"
251,,会,かい,,"meeting,assembly,party,association,club"
252,,回,かい,,counter for occurrences
253,,害,がい,,"injury,harm,evil influence,damage"
254,,会員,かいいん,,"member,the membership"
255,,絵画,かいが,,picture
256,,海外,かいがい,,"foreign,abroad,overseas"
257,,会計,かいけい,,"account,finance,accountant"
258,,解決,かいけつ,,"settlement,solution,resolution"
259,,会合,かいごう,,"meeting,assembly"
260,,外交,がいこう,,diplomacy
261,,開始,かいし,,"start,commencement,beginning"
262,,解釈,かいしゃく,,"explanation,interpretation"
263,,外出,がいしゅつ,,"outing,going out"
264,,改善,かいぜん,,"betterment,improvement"
265,,快適,かいてき,,"pleasant,agreeable,comfortable"
266,,回復,かいふく,,"recovery (from illness),improvement,rehabilitation,restoration"
267,,飼う,かう,,"to keep,to raise,to feed"
268,,替える,かえる,,"to exchange,to interchange,to substitute,to replace"
269,,換える,かえる,,"to exchange,to interchange,to substitute,to replace"
270,,香り,かおり,,"aroma,fragrance,scent,smell"
271,,画家,がか,,"painter,artist"
272,,抱える,かかえる,,to hold or carry under or in the arms
273,,価格,かかく,,"price,value,cost"
274,,化学,かがく,,chemistry
275,,輝く,かがやく,,"to shine,to glitter,to sparkle"
276,,係,かかり,,"official,duty,person in charge"
277,,掛かる,かかる,,"to take (e.g. time, money, etc),to hang"
278,,罹る,かかる,,to suffer from
279,,鍵,かぎ,,key
280,,限る,かぎる,,"to restrict,to limit,to confine"
281,,描く,かく,,"to draw,to paint,to sketch,to depict,to describe"
282,,家具,かぐ,,furniture
283,,学,がく,,"learning,scholarship,erudition,knowledge"
284,,額,がく,,"forehead,brow"
285,,覚悟,かくご,,"resolution,resignation,readiness,preparedness"
286,,確実,かくじつ,,"certainty,reliability,soundness"
287,,学者,がくしゃ,,scholar
288,,学習,がくしゅう,,"study,learning"
289,,隠す,かくす,,"to hide,to conceal"
290,,拡大,かくだい,,"magnification,enlargement"
291,,確認,かくにん,,"affirmation,confirmation"
292,,学問,がくもん,,"scholarship,study,learning"
293,,隠れる,かくれる,,"to hide,to be hidden,to conceal oneself,to disappear"
294,,影,かげ,,"shade,shadow,other side"
295,,陰,かげ,,"shade,shadow,other side"
296,,欠ける,かける,,to be lacking
297,,加減,かげん,,"addition and subtraction,allowance for"
298,,過去,かこ,,"the past,bygone days,the previous"
299,,籠,かご,,"basket,cage"
300,,囲む,かこむ,,"to surround,to encircle"
301,,火災,かさい,,"conflagration,fire"
302,,貸し,かし,,"loan,lending"
303,,菓子,かし,,pastry
304,,家事,かじ,,"housework,domestic chores"
305,,賢い,かしこい,,"wise,clever,smart"
306,,歌手,かしゅ,,singer
307,,数,かず,,"number,figure"
308,,稼ぐ,かせぐ,,"to earn income,to labor"
309,,数える,かぞえる,,to count
310,,型,かた,,"mold,model,style,shape,data-type"
311,,肩,かた,,shoulder
312,,硬い,かたい,,"solid,hard (esp. metal, stone),unpolished writing"
313,,方々,かたがた,,"persons,this and that,here and there,everywhere"
314,,刀,かたな,,"sword,saber,knife,engraving tool"
315,,語る,かたる,,"to talk,to tell,to recite"
316,,勝ち,かち,,"win,victory"
317,,価値,かち,,"value,worth,merit"
318,,,がっかり,,"feel disappointed,be dejected,lose heart"
319,,活気,かっき,,"energy,liveliness"
320,,学期,がっき,,term (school)
321,,格好,かっこう,,"shape,form,posture,suitability"
322,,活動,かつどう,,"action,activity"
323,,活用,かつよう,,"conjugation,practical use"
324,,悲しむ,かなしむ,,"to be sad,to mourn for,to regret"
325,,必ずしも,かならずしも,,"(not) always,(not) necessarily,(not) all,(not) entirely"
326,,,かなり,,"considerably,fairly,quite"
327,,金,かね,,"(1) gold,(2) gold general (shogi) (abbr)"
328,,金持ち,かねもち,,rich man
329,,可能,かのう,,"possible,practicable,feasible"
330,,株,かぶ,,"share,stock,stump (of tree)"
331,,被る,かぶる,,to suffer
332,,構う,かまう,,"to mind,to care about,to be concerned about"
333,,我慢,がまん,,"patience,endurance,perseverance"
334,,上,かみ,,"(1) first volume,(2) superior quality,(3) governmental"
335,,神,かみ,,god
336,,雷,かみなり,,thunder
337,,髪の毛,かみのけ,,hair (head)
338,,科目,かもく,,"(school) subject,curriculum,course"
339,,,かもしれない,,"may,might,perhaps,may be,possibly"
340,,火曜,かよう,,(abbr) Tuesday
341,,空,から,,sky
342,,柄,がら,,"hilt (of a sword),haft (of a dagger),handgrip"
343,,刈る,かる,,"to cut (hair),to mow (grass),to harvest"
344,,彼等,かれら,,they (usually male)
345,,川,かわ,,river
346,,河,かわ,,"river,stream"
347,,皮,かわ,,"skin,hide,leather,fur,pelt,bark,shell"
348,,革,かわ,,leather
349,,,かわいそう,,"poor,pitiable,pathetic"
350,,,かわいらしい,,"lovely,sweet"
351,,缶,かん,,"can,tin"
352,,勘,かん,,"perception,intuition,the sixth sense"
353,,考え,かんがえ,,"thinking,thought,ideas,intention"
354,,感覚,かんかく,,"sense,sensation"
355,,観客,かんきゃく,,"audience,spectator(s)"
356,,環境,かんきょう,,"environment,circumstance"
357,,歓迎,かんげい,,"welcome,reception"
358,,観光,かんこう,,sightseeing
359,,観察,かんさつ,,"observation,survey"
360,,感じ,かんじ,,"feeling,sense,impression"
361,,感謝,かんしゃ,,"thanks,gratitude"
362,,患者,かんじゃ,,a patient
363,,勘定,かんじょう,,"calculation,counting,consideration"
364,,感情,かんじょう,,"emotion(s),feeling(s),sentiment"
365,,感じる,かんじる,,"to feel,to sense,to experience"
366,,感心,かんしん,,"admiration,Well done!"
367,,関心,かんしん,,"concern,interest"
368,,関する,かんする,,"to concern,to be related"
369,,完成,かんせい,,"(1) complete,completion,(2) perfection,accomplishment"
370,,完全,かんぜん,,"perfection,completeness"
371,,感動,かんどう,,"being deeply moved,excitement,impression,deep emotion"
372,,監督,かんとく,,"supervision,control,superintendence"
373,,管理,かんり,,"control,management (e.g. of a business)"
374,,完了,かんりょう,,"completion,conclusion"
375,,関連,かんれん,,"relation,connection,relevance"
376,,議員,ぎいん,,"member of the Diet, congress or parliament"
377,,記憶,きおく,,"memory,recollection,remembrance"
378,,気温,きおん,,temperature
379,,機械,きかい,,"machine,mechanism"
380,,議会,ぎかい,,"Diet,congress,parliament"
381,,期間,きかん,,"period,term"
382,,機関,きかん,,"organ,mechanism,facility,engine"
383,,企業,きぎょう,,"enterprise,undertaking"
384,,効く,きく,,to be effective
385,,機嫌,きげん,,"humour,temper,mood"
386,,気候,きこう,,climate
387,,岸,きし,,"bank,coast,shore"
388,,生地,きじ,,birthplace
389,,記事,きじ,,"article,news story,report,account"
390,,技師,ぎし,,"engineer,technician"
391,,記者,きしゃ,,reporter
392,,傷,きず,,"wound,injury,hurt,cut"
393,,期待,きたい,,"expectation,anticipation,hope"
394,,帰宅,きたく,,returning home
395,,貴重,きちょう,,"precious,valuable"
396,,議長,ぎちょう,,chairman
397,,,きちんと,,"precisely,accurately"
398,,,きつい,,"tight,close,intense"
399,,気付く,きづく,,"to notice,to recognize,to become aware of"
400,,気に入る,きにいる,,"to be pleased with,to suit"
401,,記入,きにゅう,,"entry,filling in of forms"
402,,記念,きねん,,"commemoration,memory"
403,,機能,きのう,,"function,faculty"
404,,気の毒,きのどく,,"pitiful,a pity"
405,,寄付,きふ,,"contribution,donation"
406,,希望,きぼう,,"hope,wish,aspiration"
407,,基本,きほん,,"foundation,basis,standard"
408,,決まり,きまり,,"settlement,conclusion,regulation,rule"
409,,気味,きみ,,"-like,-looking,-looked"
410,,奇妙,きみょう,,"strange,queer,curious"
411,,義務,ぎむ,,"duty,obligation,responsibility"
412,,疑問,ぎもん,,"question,problem,doubt,guess"
413,,逆,ぎゃく,,"reverse,opposite"
414,,,キャプテン,,captain
415,,,キャンプ,,camp
416,,九,きゅう,,nine
417,,旧,きゅう,,ex-
418,,級,きゅう,,"class, grade, rank,school class, grade"
419,,球,きゅう,,"globe,sphere,ball"
420,,休暇,きゅうか,,"holiday,day off,furlough"
421,,休憩,きゅうけい,,"rest,break,recess,intermission"
422,,急激,きゅうげき,,"sudden,precipitous,radical"
423,,吸収,きゅうしゅう,,"absorption,suction,attraction"
424,,救助,きゅうじょ,,"relief,aid,rescue"
425,,急速,きゅうそく,,rapid (e.g. progress)
426,,急に,きゅうに,,
427,,給料,きゅうりょう,,"salary,wages"
428,,器用,きよう,,"skillful,handy"
429,,教科書,きょうかしょ,,text book
430,,競技,きょうぎ,,"game,match,contest"
431,,行儀,ぎょうぎ,,manners
432,,供給,きょうきゅう,,"supply,provision"
433,,教師,きょうし,,teacher (classroom)
434,,教授,きょうじゅ,,"teaching,instruction,professor"
435,,強調,きょうちょう,,"emphasis,stress,stressed point"
436,,共通,きょうつう,,"commonness,community"
437,,共同,きょうどう,,"cooperation,association,collaboration,joint"
438,,恐怖,きょうふ,,"be afraid,dread,dismay,terror"
439,,協力,きょうりょく,,"cooperation,collaboration"
440,,強力,きょうりょく,,"herculean strength,mountain carrier-guide"
441,,許可,きょか,,"permission,approval"
442,,局,きょく,,"court lady,lady in waiting"
443,,巨大,きょだい,,"huge,gigantic,enormous"
444,,嫌う,きらう,,"to hate,to dislike,to loathe"
445,,霧,きり,,"fog,mist"
446,,切れ,きれ,,"cloth,piece,cut,chop"
447,,切れる,きれる,,"(1) to cut well,to be sharp,(2) to break (off)"
448,,,キロ,,"(abbr) kilo-,kilogram,kilometre,10^3"
449,,記録,きろく,,"record,minutes,document"
450,,議論,ぎろん,,"argument,discussion,dispute"
451,,金,きん,,"(1) gold,(2) gold general (shogi) (abbr)"
452,,銀,ぎん,,"(1) silver,silver coin,silver paint"
453,,禁煙,きんえん,,No Smoking!
454,,金額,きんがく,,amount of money
455,,金庫,きんこ,,"safe,vault,treasury,provider of funds"
456,,禁止,きんし,,"prohibition,ban"
457,,金銭,きんせん,,"money,cash"
458,,金属,きんぞく,,metal
459,,近代,きんだい,,present day
460,,緊張,きんちょう,,"tension,mental strain,nervousness"
461,,筋肉,きんにく,,"muscle,sinew"
462,,金融,きんゆう,,"monetary circulation,credit situation"
463,,金曜,きんよう,,(abbr) Friday
464,,九,く,,nine
465,,句,く,,sentence
466,,食う,くう,,(male) (vulg) to eat
467,,偶然,ぐうぜん,,"(by) chance,unexpectedly,suddenly"
468,,臭い,くさい,,"odour,scent,smell,stench"
469,,鎖,くさり,,chain
470,,腐る,くさる,,"to rot,to go bad"
471,,癖,くせ,,"a habit (often a bad habit),peculiarity"
472,,管,くだ,,"pipe,tube"
473,,具体,ぐたい,,"concrete,tangible,material"
474,,下さる,くださる,,"(hon) to give,to confer"
475,,下り,くだり,,down-train (going away from Tokyo)
476,,苦痛,くつう,,"pain,agony"
477,,,ぐっすり,,"sound asleep,fast asleep"
478,,区別,くべつ,,"distinction,differentiation,classification"
479,,組,くみ,,"class,group,team,set"
480,,組合,くみあい,,"association,union"
481,,組む,くむ,,to put together
482,,曇,くもり,,"cloudiness,cloudy weather,shadow"
483,,位,くらい,,"grade,rank,about"
484,,暮らし,くらし,,"living,livelihood,subsistence,circumstances"
485,,,クラシック,,classic(s)
486,,暮らす,くらす,,"to live,to get along"
487,,,グラス,,"(1) glass,(2) grass"
488,,,グランド,,"gland,grand,(electrical) ground"
489,,,クリーム,,cream
490,,繰り返す,くりかえす,,"to repeat,to do something over again"
491,,,クリスマス,,Christmas
492,,狂う,くるう,,"to go mad,to get out of order"
493,,,グループ,,group
494,,苦しい,くるしい,,"painful,difficult"
495,,苦しむ,くるしむ,,"to suffer,to groan,to be worried"
496,,暮れ,くれ,,"year end,sunset,nightfall,end"
497,,苦労,くろう,,"troubles,hardships"
498,,加える,くわえる,,"to append,to sum up,to add (up)"
499,,詳しい,くわしい,,"knowing very well,detailed,full,accurate"
500,,加わる,くわわる,,"to join in,to accede to,to increase,to gain in (influence)"
501,,訓,くん,,native Japanese reading of a Chinese character
502,,軍,ぐん,,"army,force,troops"
503,,軍隊,ぐんたい,,"army,troops"
504,,訓練,くんれん,,"practice,training"
505,,下,げ,,"under,below,beneath"
506,,計,けい,,plan
507,,敬意,けいい,,"respect,honour"
508,,経営,けいえい,,"management,administration"
509,,計画,けいかく,,"plan,project,schedule,scheme,program"
510,,景気,けいき,,"condition,state,business (condition)"
511,,経験,けいけん,,experience
512,,傾向,けいこう,,"tendency,trend,inclination"
513,,警告,けいこく,,"warning,advice"
514,,計算,けいさん,,"calculation,reckoning"
515,,掲示,けいじ,,"notice,bulletin"
516,,刑事,けいじ,,"criminal case,(police) detective"
517,,芸術,げいじゅつ,,"(fine) art,the arts"
518,,契約,けいやく,,"contract,compact,agreement"
519,,経由,けいゆ,,"go by the way,via"
520,,,ケース,,case
521,,,ゲーム,,game
522,,怪我,けが,,"injury (to animate object),hurt"
523,,劇,げき,,"drama,play"
524,,劇場,げきじょう,,"theatre,playhouse"
525,,化粧,けしょう,,make-up (cosmetic)
526,,,けち,,"stinginess,miser,miserliness"
527,,結果,けっか,,"result,consequence"
528,,欠陥,けっかん,,"defect,fault,deficiency"
529,,結局,けっきょく,,"after all,eventually"
530,,決心,けっしん,,"determination,resolution"
531,,欠席,けっせき,,"absence,non-attendance"
532,,決定,けってい,,"decision,determination"
533,,欠点,けってん,,"faults,defect,weakness"
534,,月曜,げつよう,,Monday
535,,結論,けつろん,,conclusion
536,,煙,けむり,,"smoke,fumes"
537,,券,けん,,"ticket,coupon,bond,certificate"
538,,県,けん,,prefecture
539,,軒,けん,,eaves
540,,喧嘩,けんか,,"quarrel,(drunken) brawl,failure"
541,,見解,けんかい,,"opinion,point of view"
542,,限界,げんかい,,"limit,bound"
543,,現金,げんきん,,"cash,ready money,mercenary,self-interested"
544,,言語,げんご,,language
545,,健康,けんこう,,"health,sound,wholesome"
546,,検査,けんさ,,"inspection (e.g. customs, factory),examination"
547,,現在,げんざい,,"present,up to now,nowadays,modern times,current"
548,,現実,げんじつ,,reality
549,,現象,げんしょう,,phenomenon
550,,現状,げんじょう,,"present condition,existing state,status quo"
551,,建設,けんせつ,,"construction,establishment"
552,,現代,げんだい,,"nowadays,modern times,present-day"
553,,建築,けんちく,,"construction,architecture"
554,,見当,けんとう,,"be found,aim,estimate,guess,approx"
555,,検討,けんとう,,"consideration,examination,investigation,study,scrutiny"
556,,現場,げんば,,"actual spot,scene,scene of the crime"
557,,憲法,けんぽう,,constitution
558,,権利,けんり,,"right,privilege"
559,,後,ご,,"afterwards,since then,in the future"
560,,語,ご,,"language,word"
561,,恋,こい,,"love,tender passion"
562,,濃い,こい,,"thick (as of color, liquid),dense,strong"
563,,恋人,こいびと,,"lover,sweetheart"
564,,幸運,こううん,,"good luck,fortune"
565,,講演,こうえん,,"lecture,address"
566,,効果,こうか,,"effect,effectiveness,efficacy,result"
567,,硬貨,こうか,,coin
568,,高価,こうか,,high price
569,,豪華,ごうか,,"wonderful,gorgeous,splendor,pomp,extravagance"
570,,合格,ごうかく,,"success,passing (e.g. exam),eligibility"
571,,交換,こうかん,,"exchange,interchange,reciprocity"
572,,航空,こうくう,,"aviation,flying"
573,,光景,こうけい,,"scene,spectacle"
574,,合計,ごうけい,,"sum total,total amount"
575,,攻撃,こうげき,,"attack,strike,offensive,criticism,censure"
576,,貢献,こうけん,,"contribution,services"
577,,広告,こうこく,,advertisement
578,,交際,こうさい,,"company,friendship,association,society,acquaintance"
579,,後者,こうしゃ,,the latter
580,,工場,こうば,,"factory,plant,mill,workshop"
581,,構成,こうせい,,"organization,composition"
582,,高速,こうそく,,"high speed,high gear"
583,,行動,こうどう,,"action,conduct,behaviour,mobilization"
584,,強盗,ごうとう,,"robbery,burglary"
585,,幸福,こうふく,,"happiness,blessedness"
586,,公平,こうへい,,"fairness,impartial,justice"
587,,候補,こうほ,,candidacy
588,,考慮,こうりょ,,"consideration,taking into account"
589,,越える,こえる,,"to exceed,to cross over,to cross"
590,,,コーチ,,coach
591,,,コード,,"code,cord,chord"
592,,氷,こおり,,"ice,hail"
593,,凍る,こおる,,"to freeze,to be frozen over,to congeal"
594,,,ゴール,,goal
595,,誤解,ごかい,,misunderstanding
596,,語学,ごがく,,language study
597,,呼吸,こきゅう,,"breath,respiration"
598,,故郷,こきょう,,"home town,birthplace,old village,historic village"
599,,極,ごく,,"quite,very"
600,,国語,こくご,,national language
601,,黒板,こくばん,,blackboard
602,,克服,こくふく,,"subjugation,conquest"
603,,国民,こくみん,,"national,people,citizen"
604,,穀物,こくもつ,,"grain,cereal,corn"
605,,ここ,ここ,,here
606,,腰,こし,,hip
